"The chemist turned back page after page. Sandy shrivelled smell he seems to have. Shrunken skull. And old. Quest for the philosopher's stone. The alchemists. Drugs age you after mental excitement. Lethargy then. Why? Reaction. A lifetime in a night. Gradually changes your character. Living all the day among herbs, ointments, disinfectants. All his alabaster lilypots. Mortar and pestle. Aq. Dist. Fol. Laur. Te Virid. Smell almost cure you like the dentist's doorbell. Doctor Whack. He ought to physic himself a bit. Electuary or emulsion. The first fellow that picked an herb to cure himself had a bit of pluck. Simples. Want to be careful. Enough stuff here to chloroform you. Test: turns blue litmus paper red. Chloroform. Overdose of laudanum. Sleeping draughts. Lovephiltres. Paragoric poppysyrup bad for cough. Clogs the pores or the phlegm. Poisons the only cures. Remedy where you least expect it. Clever of nature.",the chemist turned back page after page sandy shrivelled smell he seems to have shrunken skull and old quest for the philosophers stone the alchemists drugs age you after mental excitement lethargy then why reaction a lifetime in a night gradually changes your character living all the day among herbs ointments disinfectants all his alabaster lilypots mortar and pestle aq dist fol laur te virid smell almost cure you like the dentists doorbell doctor whack he ought to physic himself a bit electuary or emulsion the first fellow that picked an herb to cure himself had a bit of pluck simples want to be careful enough stuff here to chloroform you test turns blue litmus paper red chloroform overdose of laudanum sleeping draughts lovephiltres paragoric poppysyrup bad for cough clogs the pores or the phlegm poisons the only cures remedy where you least expect it clever of nature
"--About a fortnight ago, sir?",about a fortnight ago sir
"--Yes, Mr Bloom said.",yes mr bloom said
"He waited by the counter, inhaling slowly the keen reek of drugs, the dusty dry smell of sponges and loofahs. Lot of time taken up telling your aches and pains.",he waited by the counter inhaling slowly the keen reek of drugs the dusty dry smell of sponges and loofahs lot of time taken up telling your aches and pains
"--Sweet almond oil and tincture of benzoin, Mr Bloom said, and then orangeflower water...",sweet almond oil and tincture of benzoin mr bloom said and then orangeflower water
It certainly did make her skin so delicate white like wax.,it certainly did make her skin so delicate white like wax
"--And white wax also, he said.",and white wax also he said
"Brings out the darkness of her eyes. Looking at me, the sheet up to her eyes, Spanish, smelling herself, when I was fixing the links in my cuffs. Those homely recipes are often the best: strawberries for the teeth: nettles and rainwater: oatmeal they say steeped in buttermilk. Skinfood. One of the old queen's sons, duke of Albany was it? had only one skin. Leopold, yes. Three we have. Warts, bunions and pimples to make it worse. But you want a perfume too. What perfume does your? _Peau d'Espagne_. That orangeflower water is so fresh. Nice smell these soaps have. Pure curd soap. Time to get a bath round the corner. Hammam. Turkish. Massage. Dirt gets rolled up in your navel. Nicer if a nice girl did it. Also I think I. Yes I. Do it in the bath. Curious longing I. Water to water. Combine business with pleasure. Pity no time for massage. Feel fresh then all the day. Funeral be rather glum.",brings out the darkness of her eyes looking at me the sheet up to her eyes spanish smelling herself when i was fixing the links in my cuffs those homely recipes are often the best strawberries for the teeth nettles and rainwater oatmeal they say steeped in buttermilk skinfood one of the old queens sons duke of albany was it had only one skin leopold yes three we have warts bunions and pimples to make it worse but you want a perfume too what perfume does your peau despagne that orangeflower water is so fresh nice smell these soaps have pure curd soap time to get a bath round the corner hammam turkish massage dirt gets rolled up in your navel nicer if a nice girl did it also i think i yes i do it in the bath curious longing i water to water combine business with pleasure pity no time for massage feel fresh then all the day funeral be rather glum
"--Yes, sir, the chemist said. That was two and nine. Have you brought a bottle?",yes sir the chemist said that was two and nine have you brought a bottle
"--No, Mr Bloom said. Make it up, please. I'll call later in the day and I'll take one of these soaps. How much are they?",no mr bloom said make it up please ill call later in the day and ill take one of these soaps how much are they
